year,origin_id,dest_id,product_name,id,hs92,export_val,export_val_growth_pct,export_val_growth_pct_5,export_val_growth_val,export_val_growth_val_5,world_total_export_val,origin_total_export_val,import_val,import_val_growth_pct,import_val_growth_val,import_val_growth_pct_5,import_val_growth_val_5,world_total_import_val,origin_name,dest_name,trade_exchange_val,pci,pci_rank,pci_rank_delta,rca,top_importer_code,top_importer,top_exporter_code,top_exporter,group_name,group_id,color,icon
2015,chl,chn,Processed Crustaceans,041605,1605,4340021.16,-0.455,0.085,-3628919.52,1449288.14,8810838950.94,339288255.76,19965069.77,-0.072,-1538785.89,0.29,14377662.23,8810838950.94,Chile,China,24305090.93,-1.156,1044,93,8.376,usa,United States,chn,China,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Raw Sugar,041701,1701,NA,NA,NA,NA,NA,23654751952.7,2244472.16,2510.26,1.409,1468.35,NA,NA,23654751952.7,Chile,China,NA,-1.622,1144,-9,0.021,usa,United States,bra,Brazil,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Sugars,041702,1702,4869376.92,-0.095,0.578,-512105.86,4372206.13,6007837168.21,18914428.9,5420513.65,-0.246,-1770383.9,0.081,1740893.19,6007837168.21,Chile,China,10289890.57,0.143,587,-38,0.685,mex,Mexico,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Confectionery Sugar,041704,1704,NA,NA,NA,NA,NA,10135681246.5,9541866.06,4653952.76,0.16,641098.74,0.033,695474.48,10135681246.5,Chile,China,NA,-0.316,770,50,0.205,usa,United States,deu,Germany,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Cocoa Powder,041805,1805,NA,NA,NA,NA,NA,2107470836.03,30038.33,818761.93,0.14,100697.33,-0.23,-2203417.43,2107470836.03,Chile,China,NA,-0.432,821,35,0.003,usa,United States,nld,Netherlands,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Chocolate,041806,1806,NA,NA,NA,NA,NA,25442257557.2,20209284.86,771591.95,-0.089,-75310.28,0.058,190299.12,25442257557.2,Chile,China,NA,0.243,541,-53,0.173,usa,United States,deu,Germany,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Malt Extract,041901,1901,NA,NA,NA,NA,NA,18257082977.4,95559897.4,126977.14,1.581,77783.43,0.45,107149.66,18257082977.4,Chile,China,NA,0.011,660,48,1.139,chn,China,nld,Netherlands,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Pasta,041902,1902,NA,NA,NA,NA,NA,8357556450.56,10472165.97,3907408.92,0.39,1096880.96,0.322,2941093,8357556450.56,Chile,China,NA,-1.203,1056,21,0.273,usa,United States,ita,Italy,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Tapioca,041903,1903,NA,NA,NA,NA,NA,80166413.12,NA,1420.71,-0.733,-3908.19,0.038,240.32,80166413.12,Chile,China,NA,-1.376,1092,-35,NA,usa,United States,tha,Thailand,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Prepared Cereals,041904,1904,413038.82,199.213,NA,410975.82,NA,5729014618.22,119017757.62,118008.76,0.6,44263.38,0.764,111090.33,5729014618.22,Chile,China,531047.58,-0.253,753,-65,4.519,usa,United States,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Baked Goods,041905,1905,NA,NA,NA,NA,NA,29817457460.5,12721430.7,1057316.3,0.277,229252.9,0.681,978584.68,29817457460.5,Chile,China,NA,-0.371,793,-14,0.093,usa,United States,deu,Germany,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Pickled Foods,042001,2001,NA,NA,NA,NA,NA,1924703578.99,2659974.93,211763.18,0.236,40478.09,0.091,74523,1924703578.99,Chile,China,NA,-0.743,930,25,0.301,usa,United States,tur,Turkey,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Processed Tomatoes,042002,2002,NA,NA,NA,NA,NA,4405385636.42,127769527.48,377701.24,0.411,110099.02,-0.229,-1008340.94,4405385636.42,Chile,China,NA,-1.164,1047,-45,6.309,deu,Germany,ita,Italy,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Processed Mushrooms,042003,2003,33e3,-0.5,NA,-33e3,NA,913729626.75,246334.03,4581768.33,-0.105,-538687.18,0.097,1700907.83,913729626.75,Chile,China,4614768.33,-0.219,738,-134,0.059,usa,United States,chn,China,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Frozen Vegetables,042004,2004,NA,NA,NA,NA,NA,6834416093.29,281354.62,12309.89,1.926,8102.41,-0.333,-81265.71,6834416093.29,Chile,China,NA,0.038,647,-74,0.009,usa,United States,nld,Netherlands,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Processed Vegetables,042005,2005,53233.42,NA,0.526,NA,46791.42,9439692557.74,14737019.89,1022509.37,0.287,228049.27,0.368,809460.72,9439692557.74,Chile,China,1075742.79,-0.735,929,36,0.34,usa,United States,chn,China,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Sugar Preserved Foods,042006,2006,NA,NA,NA,NA,NA,382979918.25,830174.26,519757.55,2.198,357225.23,0.432,433568.2,382979918.25,Chile,China,NA,-0.666,900,-38,0.472,jpn,Japan,tha,Thailand,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Jams,042007,2007,78896.38,0.688,0.554,32169.79,70178.21,2708920452.85,121123788.42,331064.88,-0.772,-1119052.97,-0.06,-119490.79,2708920452.85,Chile,China,409961.26,-0.269,757,84,9.726,deu,Germany,fra,France,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Processed Fruits and Nuts,042008,2008,2106276.69,1.029,1.087,1067964.02,2053033.23,14354168723.8,161156905.81,7238775.51,0.012,85509.14,0.365,5712233.6,14354168723.8,Chile,China,9345052.2,-1.146,1038,-2,2.442,usa,United States,chn,China,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Fruit Juice,042009,2009,3091571.71,1.168,1.049,1665573.59,3005969.82,14516915194.6,212021025.63,150521.51,-0.612,-237129.53,0.038,25466.3,14516915194.6,Chile,China,3242093.2199999997,-0.864,970,-22,3.177,usa,United States,bra,Brazil,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Coffee and Tea Extracts,042101,2101,21626.06,NA,-0.304,NA,-110544.2,7531353462.22,47727844.69,408995.02,1.468,243292.76,0.203,246723.53,7531353462.22,Chile,China,430621.08,-0.638,887,-23,1.378,usa,United States,deu,Germany,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Yeast,042102,2102,NA,NA,NA,NA,NA,2273767953.33,4007776.75,2351397.87,0.489,772340.67,-0.175,-3799652.4,2273767953.33,Chile,China,NA,-0.493,842,-17,0.383,usa,United States,chn,China,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Sauces and Seasonings,042103,2103,NA,NA,NA,NA,NA,10796172118.6,9990738.46,2397550.23,-0.123,-335325.38,0.227,1535043.33,10796172118.6,Chile,China,NA,-0.593,870,-24,0.201,usa,United States,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Soups and Broths,042104,2104,NA,NA,NA,NA,NA,3024524421.46,5198465.18,299762.5,-0.479,-276022.83,0.112,123798.38,3024524421.46,Chile,China,NA,-0.624,883,-76,0.374,usa,United States,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Edible Preparations,042106,2106,2048.71,-0.485,-0.063,-1931.17,-793.19,34992028532.7,300805649.86,7238892.02,-0.013,-97513.77,0.301,5299695.16,34992028532.7,Chile,China,7240940.7299999995,0.005,662,-79,1.87,usa,United States,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Water,042201,2201,93412.18,2.977,0.748,69925.14,87685.03,3517429245.51,221706.81,4282.6,3.159,3252.82,NA,NA,3517429245.51,Chile,China,97694.78,-0.549,859,-42,0.014,hkg,Hong Kong,fra,France,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Flavored Water,042202,2202,66162.63,NA,NA,NA,NA,17078412159.6,7200044.73,415231.79,0.912,198094.75,0.652,381433.88,17078412159.6,Chile,China,481394.42,-0.302,769,94,0.092,usa,United States,aut,Austria,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Beer,042203,2203,NA,NA,NA,NA,NA,13133456985.7,1727049.76,29176.25,-0.868,-191318.46,0.404,23829.51,13133456985.7,Chile,China,NA,-0.465,836,-31,0.029,usa,United States,mex,Mexico,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Wine,042204,2204,222478449.91,0.487,0.218,72823649.05,139492251.24,32055183633.5,1904876182.33,6232.42,0.302,1445.28,0.356,4872.99,32055183633.5,Chile,China,222484682.32999998,-0.669,901,-26,12.926,usa,United States,fra,France,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Vermouth,042205,2205,69368.9,-0.843,NA,-372005.13,NA,504515477.7,5097717.22,NA,NA,NA,NA,NA,504515477.7,Chile,China,NA,-0.211,734,131,2.198,usa,United States,ita,Italy,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Fermented Beverages,042206,2206,5824.13,-0.147,-0.137,-1002.77,-6362.4,1356260766.64,404678.22,12300.49,1.002,6155.5,0.123,5410.49,1356260766.64,Chile,China,18124.62,0.284,514,-115,0.065,gbr,United Kingdom,swe,Sweden,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Hard Liquor,042208,2208,305415.24,0.96,0.019,149570.14,27700.71,28304362176.4,17659677.03,52004.99,3.256,39784.81,0.061,13325.29,28304362176.4,Chile,China,357420.23,-0.443,829,13,0.136,usa,United States,gbr,United Kingdom,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Vinegar,042209,2209,NA,NA,NA,NA,NA,595168284.44,180109.15,27138.31,0.098,2411.51,0.142,13178.96,595168284.44,Chile,China,NA,-0.167,721,3,0.066,usa,United States,ita,Italy,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Animal Meal and Pellets,042301,2301,103152135.97,-0.287,-0.126,-41531808.93,-99360991.87,6218302692.5,367050845.62,NA,NA,NA,NA,NA,6218302692.5,Chile,China,NA,-1.097,1027,59,12.84,chn,China,per,Peru,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Bran,042302,2302,NA,NA,NA,NA,NA,1990865012.02,190231.78,1232.91,-0.562,-1579.66,NA,NA,1990865012.02,Chile,China,NA,-1.812,1167,-44,0.021,chn,China,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Starch Residue,042303,2303,NA,NA,NA,NA,NA,5776134111.08,9691568.54,2001536.49,NA,NA,1.2,1962720.47,5776134111.08,Chile,China,NA,0.261,528,-94,0.365,chn,China,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Vegetable Residues,042306,2306,NA,NA,NA,NA,NA,6139049633.92,301074.83,55760,-0.044,-2560,NA,NA,6139049633.92,Chile,China,NA,-0.719,924,122,0.011,usa,United States,can,Canada,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Other Vegetable Residues and Waste,042308,2308,NA,NA,NA,NA,NA,960014407.15,298041.51,58e3,NA,NA,NA,NA,960014407.15,Chile,China,NA,-0.419,814,-34,0.068,nld,Netherlands,arg,Argentina,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Animal Food,042309,2309,2942852.85,-0.142,0.125,-487020.46,1311344.09,24102052965.2,40640602.36,4242980.33,0.283,935799.94,0.377,3384760.06,24102052965.2,Chile,China,7185833.18,-0.112,705,-55,0.367,deu,Germany,usa,United States,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Raw Tobacco,042401,2401,NA,NA,NA,NA,NA,11590380337.2,22379.91,173980.89,0.927,83690.01,NA,NA,11590380337.2,Chile,China,NA,-1.675,1153,-2,0,blx,Belgium-Luxembourg,bra,Brazil,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Rolled Tobacco,042402,2402,NA,NA,NA,NA,NA,22297660389,112800645.15,1216482.01,-0.538,-1418157.99,1.247,1195221.9,22297660389,Chile,China,NA,-0.808,953,-47,1.1,ita,Italy,deu,Germany,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Processed Tobacco,042403,2403,NA,NA,NA,NA,NA,5719638767.47,151651.22,1300,NA,NA,NA,NA,5719638767.47,Chile,China,NA,-0.51,850,-6,0.006,dza,Algeria,deu,Germany,Foodstuffs,04,#fdce4e,d3plus-1.9.8/icons/hs/hs_04.png
2015,chl,chn,Salt,052501,2501,83803.12,2.036,0.405,56203.04,68496.95,3016857998.97,231975454.37,77247.63,24.793,74252.67,NA,NA,3016857998.97,Chile,China,161050.75,-1.196,1054,-17,16.726,usa,United States,mex,Mexico,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Iron Pyrites,052502,2502,NA,NA,NA,NA,NA,84771928.25,5217.93,1319.04,NA,NA,NA,NA,84771928.25,Chile,China,NA,-0.11,704,-126,0.013,chn,China,fin,Finland,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Graphite,052504,2504,NA,NA,NA,NA,NA,420845453.8,10502.24,16707.33,-0.67,-33932.41,-0.021,-1878.88,420845453.8,Chile,China,NA,-0.201,731,13,0.005,jpn,Japan,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Sand,052505,2505,NA,NA,NA,NA,NA,1716247666.2,360449.06,39742.76,-0.103,-4570.99,0.098,14848.37,1716247666.2,Chile,China,NA,-0.752,935,19,0.046,can,Canada,usa,United States,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Quartz,052506,2506,1016.55,NA,NA,NA,NA,546296843.15,83292.87,NA,NA,NA,NA,NA,546296843.15,Chile,China,NA,-1.152,1041,15,0.033,rus,Russia,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Kaolin,052507,2507,NA,NA,NA,NA,NA,1707601359.81,295123.9,180874.67,-0.121,-24906.81,0.268,125767.88,1707601359.81,Chile,China,NA,0.111,606,34,0.038,jpn,Japan,usa,United States,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Clays,052508,2508,16713.78,NA,NA,NA,NA,1858521837.05,322528,752051.69,-0.075,-60799.36,0.029,99504.02,1858521837.05,Chile,China,768765.47,-0.296,766,73,0.038,ita,Italy,usa,United States,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Chalk,052509,2509,NA,NA,NA,NA,NA,142914488.26,3006.89,1115.28,NA,NA,NA,NA,142914488.26,Chile,China,NA,0.156,581,26,0.005,nld,Netherlands,fra,France,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Barium Sulphate,052511,2511,NA,NA,NA,NA,NA,780703490.97,413492.55,89787.1,0.636,34907.43,0.192,52470.01,780703490.97,Chile,China,NA,-1.037,1011,99,0.115,usa,United States,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Siliceous Fossil Meals,052512,2512,119022.26,0.256,NA,24273.52,NA,175481354.7,651604.9,NA,NA,NA,NA,NA,175481354.7,Chile,China,NA,0.044,644,26,0.808,deu,Germany,usa,United States,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Pumice,052513,2513,NA,NA,NA,NA,NA,293865438.88,NA,140596.59,-0.144,-23652,0.165,74947.12,293865438.88,Chile,China,NA,-1.54,1126,15,NA,usa,United States,ind,India,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Slate,052514,2514,NA,NA,NA,NA,NA,79114967.45,NA,1064.48,-0.972,-36572.53,-0.193,-2043.52,79114967.45,Chile,China,NA,0.174,575,251,NA,gbr,United Kingdom,fra,France,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,"Marble, Travertine and Alabaster",052515,2515,78780.9,-0.252,0.411,-26596.61,64711.09,2316124675.56,395653.86,NA,NA,NA,NA,NA,2316124675.56,Chile,China,NA,-1.147,1039,45,0.037,chn,China,tur,Turkey,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Granite,052516,2516,NA,NA,NA,NA,NA,1899420219.87,1129,10079,3.6,7887.91,0.166,5400.67,1899420219.87,Chile,China,NA,-1.143,1037,-31,0,chn,China,ind,India,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Gravel and Crushed Stone,052517,2517,NA,NA,NA,NA,NA,3068426898.29,136633.67,20784.4,0.97,10234.79,-0.177,-34352.76,3068426898.29,Chile,China,NA,-0.649,895,2,0.01,qat,Qatar,are,United Arab Emirates,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Magnesium Carbonate,052519,2519,NA,NA,NA,NA,NA,1809594893.99,130475.22,1200363.68,2.312,837890.67,0.142,583392.15,1809594893.99,Chile,China,NA,-0.074,693,-107,0.016,usa,United States,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Gypsum,052520,2520,NA,NA,NA,NA,NA,1164101500.27,424807.62,11720.12,-0.446,-9435.17,-0.048,-3279.88,1164101500.27,Chile,China,NA,-1.131,1034,-34,0.079,ind,India,tha,Thailand,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Quicklime,052522,2522,NA,NA,NA,NA,NA,1003766257.56,437976.09,3680,-0.767,-12140.76,-0.262,-13158.97,1003766257.56,Chile,China,NA,-0.367,792,79,0.095,nld,Netherlands,fra,France,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Cement,052523,2523,NA,NA,NA,NA,NA,11350764422.2,1243325.03,266684.27,7.535,235437.99,0.945,257101.35,11350764422.2,Chile,China,NA,-1.099,1028,-5,0.024,usa,United States,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Mica,052525,2525,NA,NA,NA,NA,NA,173956871.12,21224.61,55263.7,19.446,52560.84,NA,NA,173956871.12,Chile,China,NA,0.508,423,86,0.027,jpn,Japan,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Soapstone,052526,2526,NA,NA,NA,NA,NA,830141068.22,12853.15,160181.84,-0.293,-66419.13,0.091,56417.43,830141068.22,Chile,China,NA,-0.069,691,112,0.003,deu,Germany,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Borax,052528,2528,94034.72,3.481,0.46,73051.84,79842.38,334145659.42,8061474.07,NA,NA,NA,NA,NA,334145659.42,Chile,China,NA,-0.971,993,-9,5.248,chn,China,tur,Turkey,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Feldspar,052529,2529,NA,NA,NA,NA,NA,1187175203.98,NA,20520,-0.433,-15640.33,NA,NA,1187175203.98,Chile,China,NA,-0.974,994,-37,NA,usa,United States,tur,Turkey,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Other Mineral,052530,2530,21236242.87,-0.023,0.216,-495667.43,13233080.67,1648063948.05,23614580.51,2220485.37,0.789,979335.54,1.594,2201569.66,1648063948.05,Chile,China,23456728.240000002,-1.067,1018,-6,3.117,chn,China,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Iron Ore,052601,2601,512626324.41,-0.412,-0.08,-359682402.8,-263783456.81,70073211185.6,756009841.96,NA,NA,NA,NA,NA,70073211185.6,Chile,China,NA,-1.083,1024,161,2.347,chn,China,aus,Australia,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Copper Ore,052603,2603,5033374495.1,-0.067,0.06,-359329826,1277461457.6,45262925766.7,13727655967.1,2303.33,NA,NA,NA,NA,45262925766.7,Chile,China,5033376798.43,-1.767,1162,13,65.972,chn,China,chl,Chile,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Aluminium Ore,052606,2606,NA,NA,NA,NA,NA,4018188298.92,NA,54824.18,-0.68,-116484.69,-0.206,-119380.57,4018188298.92,Chile,China,NA,-1.735,1160,10,NA,chn,China,aus,Australia,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Lead Ore,052607,2607,5818561.16,0.146,0.187,742918.71,3347298.21,5957749837.2,25711408.94,NA,NA,NA,NA,NA,5957749837.2,Chile,China,NA,-1.02,1006,73,0.939,chn,China,mex,Mexico,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Zinc Ore,052608,2608,25519713.22,1.229,0.587,14071076.36,22986677.47,8105311217.88,118765900.5,NA,NA,NA,NA,NA,8105311217.88,Chile,China,NA,-1.337,1083,8,3.187,chn,China,aus,Australia,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Molybdenum Ore,052613,2613,26700252.73,-0.607,-0.292,-41188289.72,-123716779.91,2663065042.26,785414328.53,NA,NA,NA,NA,NA,2663065042.26,Chile,China,NA,-0.729,926,115,64.154,nld,Netherlands,chl,Chile,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,"Niobium, Tantalum, Vanadium and Zirconium Ore",052615,2615,NA,NA,NA,NA,NA,1408711812.26,93773.74,26248.36,1.229,14473.68,NA,NA,1408711812.26,Chile,China,NA,-3.042,1218,-11,0.014,chn,China,zaf,South Africa,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Precious Metal Ore,052616,2616,19404699.9,-0.49,-0.066,-18652712.37,-7849224.11,5997969164.75,137639115.85,NA,NA,NA,NA,NA,5997969164.75,Chile,China,NA,-1.341,1084,97,4.992,chn,China,aus,Australia,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Other Ores,052617,2617,7628.91,NA,-0.442,NA,-132817.11,353425121.7,144707.03,NA,NA,NA,NA,NA,353425121.7,Chile,China,NA,-2.066,1194,-21,0.089,chn,China,aus,Australia,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Slag Dross,052619,2619,129398.34,-0.965,-0.146,-3586794,-154706.06,303973641.89,131819.98,NA,NA,NA,NA,NA,303973641.89,Chile,China,NA,-0.196,729,337,0.094,chn,China,deu,Germany,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,"Non-Iron and Steel Slag, Ash and Residues",052620,2620,15189,NA,NA,NA,NA,4729157392.4,300696079.94,NA,NA,NA,NA,NA,4729157392.4,Chile,China,NA,-0.64,889,-177,13.831,jpn,Japan,idn,Indonesia,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Other Slag and Ash,052621,2621,NA,NA,NA,NA,NA,394190636.57,136363.93,641313.38,-0.109,-78258.98,0.197,380149.8,394190636.57,Chile,China,NA,0.706,323,67,0.075,deu,Germany,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Coal Briquettes,052701,2701,NA,NA,NA,NA,NA,82039617615.4,44404834.77,33405.57,-0.733,-91753.05,-0.488,-911493.19,82039617615.4,Chile,China,NA,-1.461,1109,-50,0.118,ind,India,aus,Australia,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Peat,052703,2703,NA,NA,NA,NA,NA,2267953282.62,295010.4,2249.12,NA,NA,NA,NA,2267953282.62,Chile,China,NA,-0.322,773,-256,0.028,afg,Afghanistan,irn,Iran,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Tar,052706,2706,NA,NA,NA,NA,NA,442644592.15,NA,8169.33,NA,NA,NA,NA,442644592.15,Chile,China,NA,0.943,219,226,NA,dnk,Denmark,pol,Poland,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Coal Tar Oil,052707,2707,NA,NA,NA,NA,NA,19317340761.4,15023,146185.88,-0.057,-8895.27,0.357,114411.55,19317340761.4,Chile,China,NA,-0.103,702,-40,0,chn,China,nld,Netherlands,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Pitch Coke,052708,2708,NA,NA,NA,NA,NA,863910668.22,36246.62,10800,-0.076,-888.64,NA,NA,863910668.22,Chile,China,NA,0.095,614,97,0.009,usa,United States,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Refined Petroleum,052710,2710,NA,NA,NA,NA,NA,559227767158,209458649.38,2491597.73,2.222,1718316.23,0.603,2255964.03,559227767158,Chile,China,NA,-0.846,966,14,0.081,usa,United States,usa,United States,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Petroleum Gas,052711,2711,NA,NA,NA,NA,NA,286942634119,15532857.57,38483.19,1.299,21744.85,0.864,36774.54,286942634119,Chile,China,NA,-1.551,1129,60,0.012,jpn,Japan,qat,Qatar,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Petroleum Jelly,052712,2712,NA,NA,NA,NA,NA,3965688384.44,458191.43,4572816.07,-0.214,-1247880.35,-0.09,-2763354.27,3965688384.44,Chile,China,NA,-0.285,760,34,0.025,usa,United States,chn,China,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
2015,chl,chn,Petroleum Coke,052713,2713,NA,NA,NA,NA,NA,14911153051.7,99134,10095.13,-0.725,-26669.32,NA,NA,14911153051.7,Chile,China,NA,-0.334,780,49,0.001,chn,China,usa,United States,Mineral Products,05,#330000,d3plus-1.9.8/icons/hs/hs_05.png
